population,min_start,min_start_real,DateTime,bw,mo2,mo2_unscaled,mo2_scaled,mmr,ID,temp,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,ln_mo2_minus_rmr,B,beta,A,alpha
Siletz,20,20,8/16/2021 10:49,0.0173,7.33499422,0.1268954,6.616517757,16.74632405,1902,19,39.51026946,13.31854098,4.885467869,10.12980629,76.05792788,2.530987547,3.42778307,1.159624188,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,30,8/16/2021 10:59,0.0173,6.916189711,0.119650082,6.238735937,16.74632405,1902,19,37.25436053,13.31854098,4.885467869,10.50758811,78.89443843,2.684249537,3.42778307,1.033523524,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,40,8/16/2021 11:09,0.0173,5.800560751,0.100349701,5.23238493,16.74632405,1902,19,31.244976,13.31854098,4.885467869,11.51393912,86.45045382,3.200514541,3.42778307,0.590339991,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,50,8/16/2021 11:19,0.0173,5.552117399,0.096051631,5.00827707,16.74632405,1902,19,29.90672493,13.31854098,4.885467869,11.73804698,88.13312958,3.343729553,3.42778307,0.457737456,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:40,0.0205,17.44367488,0.357595335,15.77703204,15.77703204,1903,19,100,11.62281596,3.797836159,0,0,1,4.15421608,2.452970059,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 10:49,0.0205,8.607030244,0.17644412,8.141814581,15.77703204,1903,19,51.6054893,11.62281596,3.797836159,7.635217459,65.69163175,1.937778352,4.15421608,1.38318917,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,19,8/16/2021 10:59,0.0205,7.227338537,0.14816044,6.836696121,15.77703204,1903,19,43.33322075,11.62281596,3.797836159,8.940335919,76.92056684,2.307698304,4.15421608,0.986741755,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,29,8/16/2021 11:09,0.0205,6.542506098,0.134121375,6.188879327,15.77703204,1903,19,39.22714558,11.62281596,3.797836159,9.588152713,82.49423157,2.549255076,4.15421608,0.710330325,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,39,8/16/2021 11:19,0.0205,6.045175366,0.123926095,5.718429649,15.77703204,1903,19,36.24528133,11.62281596,3.797836159,10.05860239,86.54187097,2.758979826,4.15421608,0.447383186,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,49,8/16/2021 11:29,0.0205,6.542506098,0.134121375,6.188879327,15.77703204,1903,19,39.22714558,11.62281596,3.797836159,9.588152713,82.49423157,2.549255076,4.15421608,0.710330325,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:39,0.0278,11.21519424,0.3117824,11.40922227,11.40922227,1904,19,100,9.555964194,6.156305168,0,0,1,1.853258076,2.257165482,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 10:48,0.0278,5.812717122,0.161593536,5.988092892,11.40922227,1904,19,52.48467205,9.555964194,6.156305168,5.421129378,56.73032326,1.905318183,1.853258076,1.41944738,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,19,8/16/2021 10:58,0.0278,4.775311655,0.132753664,4.919387814,11.40922227,1904,19,43.11764376,9.555964194,6.156305168,6.489834456,67.91396791,2.319236194,1.853258076,1.120416095,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,31,8/16/2021 11:10,0.0278,4.825484892,0.13414848,4.97107483,11.40922227,1904,19,43.57067215,9.555964194,6.156305168,6.43814744,67.37308041,2.295121812,1.853258076,1.137132999,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,41,8/16/2021 11:20,0.0278,4.666111079,0.129717888,4.806892542,11.40922227,1904,19,42.13164077,9.555964194,6.156305168,6.602329728,69.09119367,2.373513069,1.853258076,1.083036434,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,51,8/16/2021 11:30,0.0278,4.087643165,0.11363648,4.210971645,11.40922227,1904,19,36.90848986,9.555964194,6.156305168,7.198250625,75.32730846,2.709403727,1.853258076,0.857692323,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:49,0.0215,13.8398514,0.297556805,13.08463208,13.08463208,1905,19,100,10.75990767,5.628465905,0,0,1,2.32472441,2.375826974,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 10:58,0.0215,7.151372558,0.15375451,6.855655248,13.08463208,1905,19,52.39471164,10.75990767,5.628465905,6.228976832,57.89061601,1.908589567,2.32472441,1.510927401,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,21,8/16/2021 11:10,0.0215,5.989825581,0.12878125,5.742139547,13.08463208,1905,19,43.88460839,10.75990767,5.628465905,7.342492533,68.23936374,2.278703256,2.32472441,1.228884457,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,31,8/16/2021 11:20,0.0215,5.372633953,0.11551163,5.150469488,13.08463208,1905,19,39.36273834,10.75990767,5.628465905,7.934162592,73.73820329,2.540473662,2.32472441,1.038772074,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,41,8/16/2021 11:30,0.0215,4.977784651,0.10702237,4.771947649,13.08463208,1905,19,36.46986495,10.75990767,5.628465905,8.312684431,77.25609444,2.741989863,2.32472441,0.89495401,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,51,8/16/2021 11:40,0.0215,4.910698605,0.10558002,4.707635686,13.08463208,1905,19,35.97835734,10.75990767,5.628465905,8.376996394,77.85379439,2.779448741,2.32472441,0.868322965,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:49,0.0201,13.98184761,0.281035137,12.78604384,12.78604384,1906,19,100,10.42983922,5.426542218,0,0,1,2.356204619,2.344670854,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 10:58,0.0201,8.032690498,0.161457079,7.556709505,12.78604384,1906,19,59.10123256,10.42983922,5.426542218,5.229334335,50.13820659,1.69201209,2.356204619,1.648755714,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,21,8/16/2021 11:10,0.0201,5.976746816,0.120132611,5.622591769,12.78604384,1906,19,43.97444463,10.42983922,5.426542218,7.163452071,68.68228666,2.274048049,2.356204619,1.183684527,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,31,8/16/2021 11:20,0.0201,5.279851393,0.106125013,4.966991224,12.78604384,1906,19,38.84697477,10.42983922,5.426542218,7.819052616,74.96810307,2.574203026,2.356204619,0.959651557,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,41,8/16/2021 11:30,0.0201,4.886442687,0.098217498,4.596894143,12.78604384,1906,19,35.95243533,10.42983922,5.426542218,8.189149697,78.5165478,2.781452747,2.356204619,0.806783642,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,51,8/16/2021 11:40,0.0201,4.618720398,0.09283628,4.345035869,12.78604384,1906,19,33.98264485,10.42983922,5.426542218,8.441007971,80.93133358,2.942678548,2.356204619,0.687547155,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:59,0.0266,12.74375143,0.338983788,12.77777659,12.77777659,1907,19,100,10.26422883,5.083562285,0,0,1,2.513547759,2.328664922,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,11,8/16/2021 11:10,0.0266,6.042767669,0.16073762,6.148646891,12.77777659,1907,19,48.11984971,10.26422883,5.083562285,6.629129699,64.58478088,2.078144479,2.513547759,1.290636382,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,21,8/16/2021 11:20,0.0266,4.895189023,0.130212028,4.98096078,12.77777659,1907,19,38.98143581,10.26422883,5.083562285,7.79681581,75.96104821,2.56532367,2.513547759,0.903170242,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,31,8/16/2021 11:30,0.0266,4.613766466,0.122726188,4.694607238,12.77777659,1907,19,36.74040789,10.26422883,5.083562285,8.083169352,78.75086853,2.721798852,2.513547759,0.779810758,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,41,8/16/2021 11:40,0.0266,4.508233008,0.119918998,4.58722466,12.77777659,1907,19,35.90002242,10.26422883,5.083562285,8.19055193,79.79705115,2.785513581,2.513547759,0.729323312,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,51,8/16/2021 11:50,0.0266,4.756822932,0.12653149,4.840170288,12.77777659,1907,19,37.87959708,10.26422883,5.083562285,7.937606302,77.33270987,2.639943603,2.513547759,0.844417658,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:59,0.0177,16.08740102,0.284746998,14.57098177,14.57098177,1908,19,100,11.2563569,4.395967072,0,0,1,3.314624867,2.420933027,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 11:08,0.0177,6.906171412,0.122239234,6.269698627,14.57098177,1908,19,43.0286629,11.2563569,4.395967072,8.301283143,73.74751189,2.324032244,3.314624867,1.083523612,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,20,8/16/2021 11:19,0.0177,5.927062599,0.104909008,5.380824485,14.57098177,1908,19,36.92835919,11.2563569,4.395967072,9.190157285,81.64415331,2.707945931,3.314624867,0.725710987,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,30,8/16/2021 11:29,0.0177,5.797229435,0.102610961,5.262956747,14.57098177,1908,19,36.11943814,11.2563569,4.395967072,9.308025023,82.69127486,2.768592347,3.314624867,0.66697356,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,40,8/16/2021 11:39,0.0177,6.246285424,0.110559252,5.670627733,14.57098177,1908,19,38.91726599,11.2563569,4.395967072,8.900354037,79.06957923,2.569553576,3.314624867,0.856966482,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,50,8/16/2021 11:49,0.0177,6.374927458,0.112836216,5.787414117,14.57098177,1908,19,39.71876575,11.2563569,4.395967072,8.783567653,78.03206429,2.517701598,3.314624867,0.905346765,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 11:09,0.0295,15.31404508,0.45176433,15.25836963,15.25836963,1909,19,100,12.58717997,5.71220002,0,0,1,2.67118966,2.532678833,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,10,8/16/2021 11:19,0.0295,6.578859492,0.194076355,6.890925792,15.25836963,1909,19,45.16161267,12.58717997,5.71220002,8.367443838,66.4759212,2.21426991,2.67118966,1.439772598,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,20,8/16/2021 11:29,0.0295,5.357629661,0.158050075,5.611767277,15.25836963,1909,19,36.77828899,12.58717997,5.71220002,9.646602353,76.63831276,2.718995439,2.67118966,1.07860603,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,30,8/16/2021 11:39,0.0295,4.789049831,0.14127697,5.016217027,15.25836963,1909,19,32.87518358,12.58717997,5.71220002,10.2421526,81.36971607,3.041808109,2.67118966,0.852297072,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,40,8/16/2021 11:49,0.0295,4.650407797,0.13718703,4.870998548,15.25836963,1909,19,31.92345359,12.58717997,5.71220002,10.38737108,82.52341753,3.132493159,2.67118966,0.788370488,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,50,8/16/2021 11:59,0.0295,4.601735593,0.1357512,4.820017593,15.25836963,1909,19,31.58933562,12.58717997,5.71220002,10.43835204,82.92844038,3.165625298,2.67118966,0.764922546,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 11:08,0.0226,11.13010097,0.251540282,10.39445456,10.39445456,1910,19,100,8.554237966,5.648495179,0,0,1,1.840216594,2.146426829,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,9,8/16/2021 11:19,0.0266,5.041099774,0.134093254,5.129428128,10.39445456,1910,19,49.34773728,8.554237966,5.648495179,5.265026432,61.54874874,2.026435365,1.840216594,1.190647881,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20,19,8/16/2021 11:29,0.0266,3.855843684,0.102565442,3.923404403,10.39445456,1910,19,37.74516864,8.554237966,5.648495179,6.471050157,75.64730117,2.649345694,1.840216594,0.733899321,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30,29,8/16/2021 11:39,0.0266,3.921876992,0.104321928,3.990594723,10.39445456,1910,19,38.39157408,8.554237966,5.648495179,6.403859837,74.8618388,2.604738211,1.840216594,0.765643701,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40,39,8/16/2021 11:49,0.0266,3.47134594,0.092337802,3.532169626,10.39445456,1910,19,33.98128883,8.554237966,5.648495179,6.862284934,80.22087954,2.942795975,1.840216594,0.525883502,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50,49,8/16/2021 11:59,0.0266,3.36017594,0.08938068,3.419051745,10.39445456,1910,19,32.89303662,8.554237966,5.648495179,6.975402815,81.54324024,3.040157136,1.840216594,0.456687329,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/15/2021 11:07,0.0195,10.26339,0.200136105,9.451300136,9.451300136,2202,22,100,4.715496398,1.995711955,0,0,1,4.735803738,1.550854191,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,7,8/15/2021 11:14,0.0195,9.876507692,0.1925919,9.212762917,9.451300136,2202,22,97.47614386,4.715496398,1.995711955,0.238537219,5.0585813,1.025892039,4.735803738,1.498944061,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,17,8/15/2021 11:24,0.0195,7.667399231,0.149514285,7.152116264,9.451300136,2202,22,75.67335881,4.715496398,1.995711955,2.299183872,48.75804535,1.321469029,4.735803738,0.882242628,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,27,8/15/2021 11:34,0.0195,7.214463846,0.140682045,6.729620131,9.451300136,2202,22,71.20311528,4.715496398,1.995711955,2.721680005,57.71778356,1.404432933,4.735803738,0.690050588,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,37,8/15/2021 11:44,0.0195,7.072921538,0.13792197,6.597590089,9.451300136,2202,22,69.80616417,4.715496398,1.995711955,2.853710047,60.51770177,1.432538246,4.735803738,0.621536431,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,47,8/15/2021 11:54,0.0195,6.755237692,0.131727135,6.301255995,9.451300136,2202,22,66.67078502,4.715496398,1.995711955,3.150044141,66.80196262,1.499907343,4.735803738,0.448174764,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:16,0.0217,22.90686502,0.497078971,21.94567548,21.94567548,2203,22,100,18.42930831,6.241007951,0,0,1,3.516367172,2.91394224,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,8,8/15/2021 11:24,0.0217,11.96890088,0.259725149,11.50375949,21.94567548,2203,22,52.41925453,18.42930831,6.241007951,10.44191599,56.65929408,1.907695958,3.516367172,2.077864338,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,18,8/15/2021 11:34,0.0217,9.745144793,0.211469642,9.366424123,21.94567548,2203,22,42.68004478,18.42930831,6.241007951,12.57925136,68.2567742,2.343015348,3.516367172,1.766451396,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,28,8/15/2021 11:44,0.0217,8.846743548,0.191974335,8.502936995,21.94567548,2203,22,38.74538745,18.42930831,6.241007951,13.44273849,72.94217592,2.580952381,3.516367172,1.606748263,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,38,8/15/2021 11:54,0.0217,8.242760415,0.178867901,7.922426155,21.94567548,2203,22,36.10016999,18.42930831,6.241007951,14.02324933,76.09210879,2.770070058,3.516367172,1.482980635,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,48,8/15/2021 12:04,0.0217,8.029756959,0.174245726,7.717700545,21.94567548,2203,22,35.16729549,18.42930831,6.241007951,14.22797494,77.20297853,2.843551049,3.516367172,1.435401945,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:15,0.0323,8.933877183,0.288564233,9.135398108,9.135398108,2204,22,100,6.497127485,3.462646337,0,0,1,2.638270623,1.871360154,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,8,8/15/2021 11:23,0.0323,4.560402446,0.147300999,4.899555412,9.135398108,2204,22,53.63264254,6.497127485,3.462646337,4.235842696,65.19562231,1.864536134,2.638270623,0.815933142,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,18,8/15/2021 11:33,0.0323,3.554161084,0.114799403,3.818480799,9.135398108,2204,22,41.79873448,6.497127485,3.462646337,5.316917309,81.83489275,2.392416929,2.638270623,0.165692538,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,28,8/15/2021 11:44,0.0323,3.592180279,0.116027423,3.859327446,9.135398108,2204,22,42.24585946,6.497127485,3.462646337,5.276070662,81.20620496,2.367095883,2.638270623,0.199716732,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,38,8/15/2021 11:54,0.0323,3.228463313,0.104279365,3.468561182,9.135398108,2204,22,37.96836373,6.497127485,3.462646337,5.666836926,87.22065157,2.63377165,2.638270623,-0.185979568,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,48,8/15/2021 12:04,0.0323,3.308937276,0.106878674,3.55501992,9.135398108,2204,22,38.91477829,6.497127485,3.462646337,5.580378188,85.88992906,2.569717839,2.638270623,-0.086921239,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:24,0.0213,13.03755549,0.277699932,12.23850588,12.23850588,2205,22,100,9.758419517,4.934709558,0,0,1,2.480086363,2.278130453,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,9,8/15/2021 11:33,0.0213,7.454316197,0.158776935,7.127396136,12.23850588,2205,22,58.23746956,9.758419517,4.934709558,5.111109744,52.37640926,1.717107573,2.480086363,1.536288509,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,20,8/15/2021 11:44,0.0213,5.44876169,0.116058624,5.209798188,12.23850588,2205,22,42.56890701,9.758419517,4.934709558,7.028707692,72.02711136,2.349132431,2.480086363,1.004196045,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,30,8/15/2021 11:54,0.0213,4.90117662,0.104395062,4.68622827,12.23850588,2205,22,38.29085279,9.758419517,4.934709558,7.55227761,77.39242607,2.611589785,2.480086363,0.791245247,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,40,8/15/2021 12:04,0.0213,4.837323944,0.103035,4.625175948,12.23850588,2205,22,37.79199841,9.758419517,4.934709558,7.613329932,78.01806347,2.64606277,2.480086363,0.763181316,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,50,8/15/2021 12:14,0.0213,4.918590986,0.104765988,4.702878904,12.23850588,2205,22,38.42690399,9.758419517,4.934709558,7.535626976,77.22179768,2.602343401,2.480086363,0.798764307,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:35,0.041,10.82714756,0.44391305,12.14773514,12.14773514,2207,22,100,9.491848546,4.573890756,0,0,1,2.655886594,2.250433382,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,9,8/15/2021 11:44,0.041,7.036109756,0.2884805,8.081442418,12.14773514,2207,22,66.52633042,9.491848546,4.573890756,4.066292722,42.83983991,1.503164226,2.655886594,1.69112035,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,19,8/15/2021 11:54,0.041,5.779481707,0.23695875,6.638121099,12.14773514,2207,22,54.64492782,9.491848546,4.573890756,5.509614041,58.0457433,1.829996012,2.655886594,1.381843095,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,29,8/15/2021 12:04,0.041,5.535710976,0.22696415,6.358134117,12.14773514,2207,22,52.34007857,9.491848546,4.573890756,5.789601023,60.99550572,1.910581771,2.655886594,1.308940074,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,39,8/15/2021 12:14,0.041,5.261217073,0.2157099,6.04285952,12.14773514,2207,22,49.74474213,9.491848546,4.573890756,6.10487562,64.31703572,2.010262708,2.655886594,1.21993658,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,49,8/15/2021 12:24,0.041,4.602431707,0.1886997,5.286200488,12.14773514,2207,22,43.51593467,9.491848546,4.573890756,6.861534652,72.28870771,2.298008781,2.655886594,0.96710319,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:33,0.0229,12.79091729,0.292912006,12.41928026,12.41928026,2208,22,100,9.699625137,4.566490859,0,0,1,2.719655123,2.272087239,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,11,8/15/2021 11:44,0.0229,8.612275633,0.197221112,8.403276495,12.41928026,2208,22,67.66315212,9.699625137,4.566490859,4.016003765,41.40370074,1.477909274,2.719655123,1.737588595,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,21,8/15/2021 11:54,0.0229,6.791451747,0.155524245,6.626639608,12.41928026,2208,22,53.3576783,9.699625137,4.566490859,5.792640652,59.7202528,1.874144513,2.719655123,1.362765845,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,30,31,8/15/2021 12:04,0.0229,6.374505284,0.145976171,6.21981143,12.41928026,2208,22,50.08189927,9.699625137,4.566490859,6.19946883,63.91451981,1.996729386,2.719655123,1.252807627,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,40,41,8/15/2021 12:14,0.0229,6.292769083,0.144104412,6.140058769,12.41928026,2208,22,49.43973113,9.699625137,4.566490859,6.279221491,64.73674397,2.022664722,2.719655123,1.229758569,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,50,51,8/15/2021 12:24,0.0229,6.225727031,0.142569149,6.074643665,12.41928026,2208,22,48.91300895,9.699625137,4.566490859,6.344636595,65.41115255,2.044445888,2.719655123,1.210448355,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,0,0,8/15/2021 11:45,0.0236,10.89382034,0.25709416,10.93692393,10.93692393,2209,22,100,8.107992698,3.866097488,0,0,1,2.828931232,2.092850328,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,10,9,8/15/2021 11:54,0.0236,8.144201441,0.192203154,8.013839966,10.93692393,2209,22,73.27325322,8.107992698,3.866097488,2.923083964,36.05188205,1.364754472,2.828931232,1.64575224,3.501130793,-0.012281,4.355938123,-0.07446
Siletz,20,19,8/15/2021 12:04,0.0236,6.760491356,0.159547596,6.65227846,10.93692393,2209,22,60.82403519,8.107992698,3.866097488,4.28464547,52.84471298,1.644086909,2.828931232,1.341126277,3.501130793,-0.012281,4.355938123,-0.07446
